iso_code,location,continent,year,total_vaccinations,fully_vaccinated_per_hundred,new_cases,new_deaths,population,cases_per_million,deaths_per_million,health_spending_pct_gdp,region,income_group
AFG,Afghanistan,Asia,2020,,,51848.0,2158.0,41128772,1260.626016259372,52.46935162566974,15.53361416,South Asia,Low income
ALB,Albania,Europe,2020,,,55380.0,1134.0,2842318,19484.097134803356,398.9701363464609,7.50389433,Europe & Central Asia,Upper middle income
DZA,Algeria,Africa,2020,,,97857.0,2722.0,44903228,2179.286531471635,60.61924991227802,5.63831711,Middle East & North Africa,Upper middle income
ASM,American Samoa,Oceania,2020,,,0.0,0.0,44295,0.0,0.0,,East Asia & Pacific,High income
AND,Andorra,Europe,2020,,,7806.0,83.0,79843,97766.86747742444,1039.5400974412285,8.78673935,Europe & Central Asia,High income
AGO,Angola,Africa,2020,,,17149.0,400.0,35588996,481.86242736378404,11.239429176366762,3.27488494,Sub-Saharan Africa,Lower middle income
AIA,Anguilla,North America,2020,,,12.0,0.0,15877,755.8102916168042,0.0,,,
ATG,Antigua and Barbuda,North America,2020,,,155.0,5.0,93772,1652.9454421362454,53.32082071407243,5.72944784,Latin America & Caribbean,High income
ARG,Argentina,South America,2020,43403.0,0.0,1629908.0,47507.0,45510324,35814.02760393444,1043.8730341713233,10.45030594,Latin America & Caribbean,Upper middle income
ARM,Armenia,Asia,2020,,,157834.0,2768.0,2780472,56765.182314369646,995.5144306434303,12.24056244,Europe & Central Asia,Upper middle income
ABW,Aruba,North America,2020,,,5228.0,47.0,106459,49108.10734649019,441.48451516546277,,Latin America & Caribbean,High income
AUS,Australia,Oceania,2020,,,28296.0,920.0,26177410,1080.9319944180882,35.14480615156351,10.66040134,East Asia & Pacific,High income
AUT,Austria,Europe,2020,,,344732.0,7049.0,8939617,38562.27845107905,788.5125279975641,11.31641102,Europe & Central Asia,High income
AZE,Azerbaijan,Asia,2020,,,211764.0,2416.0,10358078,20444.333398532042,233.24790564427107,5.84817696,Europe & Central Asia,Upper middle income
BHS,Bahamas,North America,2020,,,7788.0,169.0,409989,18995.631590115834,412.20618114144526,7.59303093,Latin America & Caribbean,High income
BHR,Bahrain,Asia,2020,58643.0,,91518.0,351.0,1472237,62162.54584010591,238.41270121590478,4.7196188,Middle East & North Africa,High income
BGD,Bangladesh,Asia,2020,,,509148.0,7452.0,171186368,2974.232153812621,43.53150363000867,2.27063942,South Asia,Lower middle income
BRB,Barbados,North America,2020,,,347.0,7.0,281646,1232.043061147682,24.853894605284648,7.27405739,Latin America & Caribbean,High income
BLR,Belarus,Europe,2020,0.0,,184922.0,1376.0,9534956,19394.111519759506,144.31110117340867,6.40607214,Europe & Central Asia,Upper middle income
BEL,Belgium,Europe,2020,926.0,0.0,638760.0,19374.0,11655923,54801.32289823809,1662.1592301184555,11.26481915,Europe & Central Asia,High income
BLZ,Belize,North America,2020,,,10490.0,228.0,405285,25883.020590448697,562.5670824234797,5.35447645,Latin America & Caribbean,Upper middle income
BEN,Benin,Africa,2020,,,3205.0,44.0,13352864,240.02341370360696,3.2951732302523262,2.7123611,Sub-Saharan Africa,Lower middle income
BMU,Bermuda,North America,2020,,,561.0,9.0,64207,8737.365084803838,140.17163237653216,,North America,High income
BTN,Bhutan,Asia,2020,,,597.0,0.0,782457,762.9812245273542,0.0,4.08451509,South Asia,Lower middle income
BOL,Bolivia,South America,2020,,,153590.0,9083.0,12224114,12564.50978778503,743.0395364441137,8.0225811,Latin America & Caribbean,Lower middle income
BES,Bonaire Sint Eustatius and Saba,North America,2020,,,182.0,3.0,27052,6727.78352802011,110.89753068165015,,,
BIH,Bosnia and Herzegovina,Europe,2020,,,109330.0,3923.0,3233530,33811.34549548017,1213.2251749635848,9.70311832,Europe & Central Asia,Upper middle income
BWA,Botswana,Africa,2020,,,13890.0,39.0,2630300,5280.766452495914,14.827206022126754,6.1213398,Sub-Saharan Africa,Upper middle income
BRA,Brazil,South America,2020,,,7448560.0,190488.0,215313504,34594.02156215896,884.7006641998636,9.62326527,Latin America & Caribbean,Upper middle income
VGB,British Virgin Islands,North America,2020,,,93.0,1.0,31332,2968.211413251628,31.916251755393844,,Latin America & Caribbean,High income
BRN,Brunei,Asia,2020,,,152.0,3.0,449002,338.5285588928334,6.681484714990134,2.45178461,East Asia & Pacific,High income
BGR,Bulgaria,Europe,2020,4608.0,,197384.0,7123.0,6781955,29104.29219893084,1050.2871222236067,8.48235893,Europe & Central Asia,High income
BFA,Burkina Faso,Africa,2020,,,6344.0,78.0,22673764,279.7947442691915,3.440099314785141,6.57714844,Sub-Saharan Africa,Low income
BDI,Burundi,Africa,2020,,,809.0,2.0,12889583,62.763861328950675,0.15516405767354927,10.71837234,Sub-Saharan Africa,Low income
KHM,Cambodia,Asia,2020,,,364.0,0.0,16767851,21.708208165733343,0.0,5.28458023,East Asia & Pacific,Lower middle income
CMR,Cameroon,Africa,2020,,,26277.0,448.0,27914542,941.337314436325,16.048982641377386,4.25051928,Sub-Saharan Africa,Lower middle income
CAN,Canada,North America,2020,96170.0,0.0,539241.0,14734.0,38454328,14022.89490015272,383.15583098994733,13.02419472,North America,High income
CPV,Cape Verde,Africa,2020,,,11698.0,112.0,593162,19721.42517558441,188.8185689575529,6.63319778,Sub-Saharan Africa,Lower middle income
CYM,Cayman Islands,North America,2020,0.0,,318.0,2.0,68722,4627.339134483863,29.102761852099764,,Latin America & Caribbean,High income
CAF,Central African Republic,Africa,2020,,,5814.0,63.0,5579148,1042.0945993904445,11.292046742620915,8.98555374,Sub-Saharan Africa,Low income
TCD,Chad,Africa,2020,,,1986.0,104.0,17723312,112.05580537091487,5.867977723351031,4.4533143,Sub-Saharan Africa,Low income
CHL,Chile,South America,2020,8648.0,,598394.0,16404.0,19603736,30524.487781308624,836.7792751340867,9.68910599,Latin America & Caribbean,High income
CHN,China,Asia,2020,4500000.0,,96324.0,4777.0,1425887360,67.55372317768496,3.3501945062476746,5.59359741,East Asia & Pacific,Upper middle income
COL,Colombia,South America,2020,,,1574707.0,41690.0,51874028,30356.3663882049,803.6777093924536,8.71432114,Latin America & Caribbean,Upper middle income
COM,Comoros,Africa,2020,,,661.0,7.0,836783,789.9300057482047,8.365370711403077,5.902421,Sub-Saharan Africa,Lower middle income
COG,Congo,Africa,2020,,,6389.0,100.0,5970430,1070.1071782099448,16.749212368288383,4.01775074,Sub-Saharan Africa,Lower middle income
COK,Cook Islands,Oceania,2020,,,0.0,0.0,17032,0.0,0.0,,,
CRI,Costa Rica,North America,2020,55.0,,164062.0,2103.0,5180836,31667.090021764827,405.91904472560026,7.82545757,Latin America & Caribbean,Upper middle income
CIV,Cote d'Ivoire,Africa,2020,,,22081.0,134.0,28160548,784.1111614731361,4.758430127140992,3.62327886,Sub-Saharan Africa,Lower middle income
HRV,Croatia,Europe,2020,7864.0,,204312.0,3613.0,4030361,50693.225743301904,896.4457526261295,7.64949179,Europe & Central Asia,High income
CUB,Cuba,North America,2020,,,11038.0,141.0,11212198,984.4635280254594,12.575589549881299,12.48641968,Latin America & Caribbean,Upper middle income
CUW,Curacao,North America,2020,,,4051.0,12.0,191173,21190.23083803675,62.77037029287609,,Latin America & Caribbean,High income
CYP,Cyprus,Europe,2020,,,19392.0,114.0,896007,21642.68805935668,127.23114886379236,8.76033878,Europe & Central Asia,High income
CZE,Czechia,Europe,2020,11879.0,0.0,675062.0,11367.0,10493990,64328.439421040035,1083.1914267118607,9.15721989,Europe & Central Asia,High income
COD,Democratic Republic of Congo,Africa,2020,,,16837.0,579.0,99010216,170.05315895886946,5.847881394380555,3.97694445,Sub-Saharan Africa,Low income
DNK,Denmark,Europe,2020,11.0,,151167.0,1159.0,5882259,25698.800409842544,197.0331466193515,10.71854591,Europe & Central Asia,High income
DJI,Djibouti,Africa,2020,,,5805.0,61.0,1120851,5179.10052272782,54.42293400282464,2.32228446,Middle East & North Africa,Lower middle income
DMA,Dominica,North America,2020,,,96.0,0.0,72758,1319.442535528739,0.0,6.12651205,Latin America & Caribbean,Upper middle income
DOM,Dominican Republic,North America,2020,,,165940.0,2404.0,11228821,14778.043037643934,214.09193360549608,4.93967104,Latin America & Caribbean,Upper middle income
TLS,East Timor,Asia,2020,,,41.0,0.0,1341298,30.56740560263267,0.0,9.93865013,East Asia & Pacific,Lower middle income
ECU,Ecuador,South America,2020,,,210868.0,13990.0,18001002,11714.23679637389,777.1789592601567,8.6576252,Latin America & Caribbean,Upper middle income
EGY,Egypt,Africa,2020,,,131315.0,7352.0,110990096,1183.1235824861346,66.24014452604852,4.15384626,Middle East & North Africa,Lower middle income
SLV,El Salvador,North America,2020,,,44619.0,1297.0,6336393,7041.70337919381,204.6905865845127,8.95105076,Latin America & Caribbean,Upper middle income
GNQ,Equatorial Guinea,Africa,2020,,,5236.0,86.0,1674916,3126.1269221859484,51.34585853857745,3.99582434,Sub-Saharan Africa,Upper middle income
ERI,Eritrea,Africa,2020,,,997.0,1.0,3684041,270.6267384103489,0.27144106159513426,4.31046677,Sub-Saharan Africa,Low income
EST,Estonia,Europe,2020,2475.0,0.01,31031.0,284.0,1326064,23400.831332424375,214.16764198409732,7.57906437,Europe & Central Asia,High income
SWZ,Eswatini,Africa,2020,,,8365.0,163.0,1201680,6961.087810398775,135.6434325277944,7.07603502,Sub-Saharan Africa,Lower middle income
ETH,Ethiopia,Africa,2020,,,122413.0,1901.0,123379928,992.1630040179632,15.407692570545187,3.48096275,Sub-Saharan Africa,Low income
FLK,Falkland Islands,South America,2020,,,29.0,0.0,3801,7629.571165482768,0.0,,,
FRO,Faroe Islands,Europe,2020,,,574.0,0.0,53117,10806.333188997873,0.0,,Europe & Central Asia,High income
FJI,Fiji,Oceania,2020,,,46.0,2.0,929769,49.474654457182375,2.151071932920973,5.28987408,East Asia & Pacific,Upper middle income
FIN,Finland,Europe,2020,,,38052.0,618.0,5540745,6867.668517500806,111.53734741447225,9.63249588,Europe & Central Asia,High income
FRA,France,Europe,2020,2625.0,0.0,2338258.0,63534.0,67813000,34480.969725568844,936.9000044239305,12.07226849,Europe & Central Asia,High income
GUF,French Guiana,South America,2020,,,12773.0,71.0,304568,41938.08935935489,233.11707073625593,,,
PYF,French Polynesia,Oceania,2020,,,16550.0,108.0,306292,54033.40603084638,352.60470400794014,,East Asia & Pacific,High income
GAB,Gabon,Africa,2020,,,9497.0,64.0,2388997,3975.3084662726656,26.78948529445621,3.41717625,Sub-Saharan Africa,Upper middle income
GMB,Gambia,Africa,2020,,,3792.0,123.0,2705995,1401.332966247166,45.45462944314384,3.72824264,Sub-Saharan Africa,Low income
GEO,Georgia,Asia,2020,,,221605.0,2377.0,3744385,59183.28377023196,634.8171996202313,8.34160137,Europe & Central Asia,Upper middle income
DEU,Germany,Europe,2020,206927.0,,1660178.0,47009.0,83369840,19913.412332325453,563.8609837802256,12.6902256,Europe & Central Asia,High income
GHA,Ghana,Africa,2020,,,54681.0,335.0,33475870,1633.4452248739167,10.007208177113844,4.4331708,Sub-Saharan Africa,Lower middle income
GIB,Gibraltar,Europe,2020,,,1526.0,6.0,32677,46699.51341922453,183.61538696942802,,Europe & Central Asia,High income
GRC,Greece,Europe,2020,2339.0,,139692.0,4682.0,10384972,13451.360292545805,450.84377695000046,9.5242157,Europe & Central Asia,High income
GRL,Greenland,North America,2020,,,26.0,0.0,56494,460.2258646935958,0.0,,Europe & Central Asia,High income
GRD,Grenada,North America,2020,,,116.0,0.0,125459,924.6048509871752,0.0,5.3228159,Latin America & Caribbean,Upper middle income
GLP,Guadeloupe,North America,2020,,,8620.0,156.0,395762,21780.76722878902,394.17629787599617,,,
GUM,Guam,Oceania,2020,,,7094.0,121.0,171783,41296.28659413329,704.3770338159188,,East Asia & Pacific,High income
GTM,Guatemala,North America,2020,,,135198.0,4763.0,17843914,7576.700941284519,266.9257428611234,6.45951891,Latin America & Caribbean,Upper middle income
GGY,Guernsey,Europe,2020,,,297.0,16.0,63329,4689.794564891282,252.64886544868858,,,
GIN,Guinea,Africa,2020,,,13674.0,80.0,13859349,986.6264281244378,5.772276894102313,3.90094519,Sub-Saharan Africa,Lower middle income
GNB,Guinea-Bissau,Africa,2020,,,2447.0,45.0,2105580,1162.1500964104903,21.37178354657624,9.0293932,Sub-Saharan Africa,Low income
GUY,Guyana,South America,2020,,,6289.0,162.0,808727,7776.418989349929,200.3148157536474,5.4180727,Latin America & Caribbean,High income
HTI,Haiti,North America,2020,,,9846.0,235.0,11585003,849.8918817716318,20.28484584768774,3.22171092,Latin America & Caribbean,Lower middle income
HND,Honduras,North America,2020,,,118659.0,3061.0,10432858,11373.585263021887,293.3999485088362,9.03509808,Latin America & Caribbean,Lower middle income
HKG,Hong Kong,Asia,2020,,,,,7488863,,,,East Asia & Pacific,High income
HUN,Hungary,Europe,2020,1094.0,,316060.0,9047.0,9967304,31709.677963068047,907.6677103457464,7.28760386,Europe & Central Asia,High income
ISL,Iceland,Europe,2020,4875.0,,5743.0,28.0,372903,15400.787872449404,75.08655065794589,9.67780685,Europe & Central Asia,High income
IND,India,Asia,2020,,,10187850.0,147622.0,1417173120,7188.853539643766,104.16652554064812,3.34146094,South Asia,Lower middle income
IDN,Indonesia,Asia,2020,,,713365.0,21237.0,275501344,2589.3340106536834,77.08492340422121,3.42067289,East Asia & Pacific,Upper middle income
IRN,Iran,Asia,2020,,,1194963.0,54574.0,88550568,13494.69604757363,616.3032178404547,5.40149546,Middle East & North Africa,Upper middle income
IRQ,Iraq,Asia,2020,,,590779.0,12767.0,44496124,13277.089033642571,286.9238677957658,5.76473284,Middle East & North Africa,Upper middle income
IRL,Ireland,Europe,2020,,,85176.0,2230.0,5023108,16956.832303824645,443.9482487734685,7.06342745,Europe & Central Asia,High income
IMN,Isle of Man,Europe,2020,,,377.0,35.0,84534,4459.74400832801,414.03458963257384,,Europe & Central Asia,High income
ISR,Israel,Asia,2020,992320.0,0.0,399105.0,3242.0,9449000,42237.80294211028,343.1050904857657,7.70120192,Middle East & North Africa,High income
ITA,Italy,Europe,2020,40667.0,,2039182.0,71627.0,59037472,34540.46948351718,1213.246393748025,9.62485981,Europe & Central Asia,High income
JAM,Jamaica,North America,2020,,,12684.0,294.0,2827382,4486.128864086989,103.98311936625473,6.62580395,Latin America & Caribbean,Upper middle income
JPN,Japan,Asia,2020,,,217312.0,3213.0,123951696,1753.1990849080435,25.92138795745078,11.20903683,East Asia & Pacific,High income
JEY,Jersey,Europe,2020,,,2643.0,41.0,110796,23854.651792483484,370.0494602693238,,,
JOR,Jordan,Asia,2020,,,286356.0,3729.0,11285875,25372.955131968058,330.41301627033795,7.11578226,Middle East & North Africa,Lower middle income
KAZ,Kazakhstan,Asia,2020,,,197142.0,2669.0,19397998,10163.007543355763,137.59151846494674,3.75300956,Europe & Central Asia,Upper middle income
KEN,Kenya,Africa,2020,,,95843.0,1655.0,54027484,1773.9674866221792,30.632557311016,4.49248838,Sub-Saharan Africa,Lower middle income
KIR,Kiribati,Oceania,2020,,,0.0,0.0,131237,0.0,0.0,13.53000164,East Asia & Pacific,Lower middle income
KWT,Kuwait,Asia,2020,2500.0,,149449.0,929.0,4268886,35008.89927723533,217.6211779841392,6.23488235,Middle East & North Africa,High income
KGZ,Kyrgyzstan,Asia,2020,,,0.0,0.0,6630621,0.0,0.0,4.94803715,Europe & Central Asia,Lower middle income
LAO,Laos,Asia,2020,,,41.0,0.0,7529477,5.445265321880922,0.0,2.05965185,East Asia & Pacific,Lower middle income
LVA,Latvia,Europe,2020,2336.0,0.0,36330.0,632.0,1850654,19630.898050094725,341.50089643985314,7.28520584,Europe & Central Asia,High income
LBN,Lebanon,Asia,2020,,,169472.0,1379.0,5489744,30870.656263752917,251.19568417033656,7.57650805,Middle East & North Africa,Lower middle income
LSO,Lesotho,Africa,2020,,,2577.0,64.0,2305826,1117.603843481685,27.755780358101607,10.45941448,Sub-Saharan Africa,Lower middle income
LBR,Liberia,Africa,2020,,,1821.0,89.0,5302690,343.41060857791047,16.783934191891287,12.90504265,Sub-Saharan Africa,Low income
LBY,Libya,Africa,2020,,,97653.0,1415.0,6812344,14334.713572890623,207.71117841377358,7.10674047,Middle East & North Africa,Upper middle income
LIE,Liechtenstein,Europe,2020,0.0,,2088.0,39.0,39355,53055.52026426121,990.9795451657985,,Europe & Central Asia,High income
LTU,Lithuania,Europe,2020,9755.0,,134219.0,1617.0,2750058,48805.879730536595,587.987598807007,7.47439718,Europe & Central Asia,High income
LUX,Luxembourg,Europe,2020,1251.0,,38383.0,285.0,647601,59269.51934910539,440.08579356733543,5.76488066,Europe & Central Asia,High income
MDG,Madagascar,Africa,2020,,,17714.0,261.0,29611718,598.2091278864671,8.814078264557294,3.72316122,Sub-Saharan Africa,Low income
MWI,Malawi,Africa,2020,,,6343.0,188.0,20405318,310.8503381324417,9.2132844976981,7.17979383,Sub-Saharan Africa,Low income
MYS,Malaysia,Asia,2020,,,103900.0,451.0,33938216,3061.445539741983,13.288854075299657,4.08254337,East Asia & Pacific,Upper middle income
MDV,Maldives,Asia,2020,,,13645.0,48.0,523798,26050.118557153713,91.63837968071661,11.3365984,South Asia,Upper middle income
MLI,Mali,Africa,2020,,,6574.0,250.0,22593598,290.96737934347595,11.065081356231973,3.47597885,Sub-Saharan Africa,Low income
MLT,Malta,Europe,2020,,,12616.0,227.0,533293,23656.789044671503,425.65719032501835,10.60137844,Middle East & North Africa,High income
MHL,Marshall Islands,Oceania,2020,,,4.0,0.0,41593,96.17002861058351,0.0,12.17444134,East Asia & Pacific,Upper middle income
MTQ,Martinique,North America,2020,,,6072.0,42.0,367512,16521.90948866976,114.28198262913865,,,
MRT,Mauritania,Africa,2020,,,13516.0,337.0,4736146,2853.7971591247397,71.15490105245911,3.00147843,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,Africa,2020,,,527.0,10.0,1299478,405.54745828709684,7.695397690457244,6.09606028,Sub-Saharan Africa,Upper middle income
MYT,Mayotte,Africa,2020,,,5767.0,54.0,326113,17684.054300196556,165.58677513622578,,,
MEX,Mexico,North America,2020,24998.0,,1453414.0,143890.0,127504120,11398.957147423942,1128.512553162988,6.0537405,Latin America & Caribbean,Upper middle income
FSM,Micronesia (country),Oceania,2020,,,0.0,0.0,114178,0.0,0.0,12.01537514,East Asia & Pacific,Lower middle income
MDA,Moldova,Europe,2020,,,140996.0,2960.0,3272993,43078.613367031336,904.371014542347,7.00484037,Europe & Central Asia,Upper middle income
MCO,Monaco,Europe,2020,0.0,,645.0,3.0,36491,17675.59124167603,82.21205228686526,4.27929592,Europe & Central Asia,High income
MNG,Mongolia,Asia,2020,,,1121.0,1.0,3398373,329.8637318505061,0.29425845838582165,4.6662488,East Asia & Pacific,Upper middle income
MNE,Montenegro,Europe,2020,,,35210.0,543.0,627082,56148.95659578811,865.9154624116144,11.42177582,Europe & Central Asia,Upper middle income
MSR,Montserrat,North America,2020,,,13.0,1.0,4413,2945.8418309539993,226.60321776569228,,,
MAR,Morocco,Africa,2020,,,430562.0,7204.0,37457976,11494.534568552235,192.32219060634776,5.59079361,Middle East & North Africa,Lower middle income
MOZ,Mozambique,Africa,2020,,,18162.0,159.0,32969520,550.8724421829617,4.8226361803265565,7.54172373,Sub-Saharan Africa,Low income
MMR,Myanmar,Asia,2020,,,121886.0,2601.0,54179312,2249.6778844293926,48.00725413419794,4.38807583,East Asia & Pacific,Lower middle income
NAM,Namibia,Africa,2020,,,21923.0,195.0,2567024,8540.239592617754,75.96345028328523,8.88723373,Sub-Saharan Africa,Upper middle income
NRU,Nauru,Oceania,2020,,,0.0,0.0,12691,0.0,0.0,11.55650234,East Asia & Pacific,High income
NPL,Nepal,Asia,2020,,,258181.0,2720.0,30547586,8451.764404558842,89.04140575952549,5.2080965,South Asia,Lower middle income
NLD,Netherlands,Europe,2020,,,773198.0,11539.0,17564020,44021.6989049204,656.9680517330315,11.22355747,Europe & Central Asia,High income
NCL,New Caledonia,Oceania,2020,,,38.0,0.0,289959,131.05301094292642,0.0,,East Asia & Pacific,High income
NZL,New Zealand,Oceania,2020,,,1789.0,25.0,5185289,345.0145208878425,4.821332041473484,10.05994129,East Asia & Pacific,High income
NIC,Nicaragua,North America,2020,,,4790.0,164.0,6948395,689.3678324274887,23.6025729682898,8.58996105,Latin America & Caribbean,Lower middle income
NER,Niger,Africa,2020,,,3109.0,101.0,26207982,118.62798135316179,3.8537877506173497,6.17007589,Sub-Saharan Africa,Low income
NGA,Nigeria,Africa,2020,,,83576.0,1247.0,218541216,382.42671807957726,5.706017486422333,3.38063431,Sub-Saharan Africa,Lower middle income
NIU,Niue,Oceania,2020,,,0.0,0.0,1952,0.0,0.0,,,
PRK,North Korea,Asia,2020,,,0.0,0.0,26069416,0.0,0.0,,East Asia & Pacific,Low income
MKD,North Macedonia,Europe,2020,,,81796.0,2896.0,2093606,39069.433312667235,1383.259314312244,7.73212385,Europe & Central Asia,Upper middle income
MNP,Northern Mariana Islands,Oceania,2020,,,122.0,2.0,49574,2460.967442611046,40.343728567394194,,East Asia & Pacific,High income
NOR,Norway,Europe,2020,2422.0,,47244.0,421.0,5434324,8693.62960324044,77.47053727381731,11.42416382,Europe & Central Asia,High income
OMN,Oman,Asia,2020,6516.0,,128290.0,1491.0,4576300,28033.564233114088,325.8090597207351,5.11922884,Middle East & North Africa,High income
PAK,Pakistan,Asia,2020,,,469482.0,9816.0,235824864,1990.8078903842813,41.62410966131205,2.95273018,South Asia,Lower middle income
PLW,Palau,Oceania,2020,,,0.0,0.0,18084,0.0,0.0,13.33730412,East Asia & Pacific,High income
PSE,Palestine,Asia,2020,,,148540.0,1406.0,5250076,28292.923759579862,267.8056470039672,10.27610207,Middle East & North Africa,Lower middle income
PAN,Panama,North America,2020,,,226660.0,3756.0,4408582,51413.3569478803,851.9746258547533,10.21630001,Latin America & Caribbean,High income
PNG,Papua New Guinea,Oceania,2020,,,780.0,9.0,10142625,76.90316855843533,0.8873442525973305,2.30193973,East Asia & Pacific,Lower middle income
PRY,Paraguay,South America,2020,,,103888.0,2154.0,6780745,15321.030358758513,317.6642094637094,7.67533064,Latin America & Caribbean,Upper middle income
PER,Peru,South America,2020,,,1005546.0,92523.0,34049588,29531.811075070866,2717.301601417321,6.36273861,Latin America & Caribbean,Upper middle income
PHL,Philippines,Asia,2020,,,469003.0,9067.0,115559008,4058.558550450692,78.46207887142818,5.16214037,East Asia & Pacific,Lower middle income
PCN,Pitcairn,Oceania,2020,,,0.0,0.0,47,0.0,0.0,,,
POL,Poland,Europe,2020,47600.0,,1259923.0,27207.0,39857144,31610.97041975712,682.6128836526772,6.49677992,Europe & Central Asia,High income
PRT,Portugal,Europe,2020,,,377474.0,6695.0,10270857,36751.94776833131,651.8443397663895,10.54770088,Europe & Central Asia,High income
PRI,Puerto Rico,North America,2020,,,82303.0,1630.0,3252412,25305.219633920915,501.166518878912,,Latin America & Caribbean,High income
QAT,Qatar,Asia,2020,0.0,,142903.0,244.0,2695131,53022.654557422255,90.53363268798437,3.81872201,Middle East & North Africa,High income
REU,Reunion,Africa,2020,,,8909.0,45.0,974062,9146.235044586485,46.198291279199886,,,
ROU,Romania,Europe,2020,10289.0,,613760.0,15108.0,19659270,31219.87744204134,768.492421132626,6.22618055,Europe & Central Asia,High income
RUS,Russia,Europe,2020,52000.0,,3050248.0,54778.0,144713312,21077.867390665484,378.52771968898065,8.04076004,Europe & Central Asia,High income
RWA,Rwanda,Africa,2020,,,7817.0,73.0,13776702,567.4072067465785,5.298800830561625,7.48696899,Sub-Saharan Africa,Low income
BLM,Saint Barthelemy,North America,2020,,,189.0,0.0,10994,17191.195197380388,0.0,,,
SHN,Saint Helena,Africa,2020,,,0.0,0.0,5401,0.0,0.0,,,
KNA,Saint Kitts and Nevis,North America,2020,,,30.0,0.0,47681,629.181434953126,0.0,5.66188908,Latin America & Caribbean,High income
LCA,Saint Lucia,North America,2020,,,305.0,5.0,179872,1695.650240170788,27.797544920832593,6.75983715,Latin America & Caribbean,Upper middle income
MAF,Saint Martin (French part),North America,2020,,,986.0,12.0,31816,30990.696504903193,377.1687201408097,,Latin America & Caribbean,High income
SPM,Saint Pierre and Miquelon,North America,2020,,,16.0,0.0,5885,2718.776550552251,0.0,,,
VCT,Saint Vincent and the Grenadines,North America,2020,,,108.0,0.0,103959,1038.8710934118258,0.0,4.8395834,Latin America & Caribbean,Upper middle income
WSM,Samoa,Oceania,2020,,,1.0,0.0,222390,4.496605063177301,0.0,6.18667269,East Asia & Pacific,Lower middle income
SMR,San Marino,Europe,2020,,,2293.0,57.0,33690,68061.7393885426,1691.8967052537844,8.48147392,Europe & Central Asia,High income
STP,Sao Tome and Principe,Africa,2020,,,1014.0,17.0,227393,4459.240170101982,74.76043677685769,7.32044411,Sub-Saharan Africa,Lower middle income
SAU,Saudi Arabia,Asia,2020,,,362066.0,6176.0,36408824,9944.457420541788,169.62920856768127,6.64630127,Middle East & North Africa,High income
SEN,Senegal,Africa,2020,,,18523.0,387.0,17316452,1069.6763979133832,22.348688980860512,5.15119171,Sub-Saharan Africa,Lower middle income
SRB,Serbia,Europe,2020,,,323367.0,2983.0,6871547,47058.83551404073,434.1089422803919,8.70042229,Europe & Central Asia,Upper middle income
SYC,Seychelles,Africa,2020,,,211.0,0.0,107135,1969.4777617025247,0.0,6.03121805,Sub-Saharan Africa,High income
SLE,Sierra Leone,Africa,2020,,,2549.0,76.0,8605723,296.19823924149085,8.831332358710593,9.32588673,Sub-Saharan Africa,Low income
SGP,Singapore,Asia,2020,619.0,0.0,58519.0,29.0,5637022,10381.190635764771,5.144560372480363,5.61608791,East Asia & Pacific,High income
SXM,Sint Maarten (Dutch part),North America,2020,,,1371.0,26.0,44192,31023.71469949312,588.3417813178856,,Latin America & Caribbean,High income
SVK,Slovakia,Europe,2020,,,167523.0,1773.0,5643455,29684.47520180457,314.1692456128382,7.12650204,Europe & Central Asia,High income
SVN,Slovenia,Europe,2020,11490.0,,115411.0,2881.0,2119843,54443.18282061455,1359.062911734501,9.42807865,Europe & Central Asia,High income
SLB,Solomon Islands,Oceania,2020,,,17.0,0.0,724272,23.471844831775908,0.0,4.89478445,East Asia & Pacific,Lower middle income
SOM,Somalia,Africa,2020,,,4690.0,127.0,17597508,266.5150088296593,7.216930942722117,2.24750042,Sub-Saharan Africa,Low income
ZAF,South Africa,Africa,2020,,,994911.0,26521.0,59893884,16611.22861893545,442.7998023971863,9.01329231,Sub-Saharan Africa,Upper middle income
KOR,South Korea,Asia,2020,,,56855.0,808.0,51815808,1097.252020078506,15.593696811598498,8.3554945,East Asia & Pacific,High income
SSD,South Sudan,Africa,2020,,,3505.0,63.0,10913172,321.1715164023805,5.772840380413687,9.31798267,Sub-Saharan Africa,Low income
ESP,Spain,Europe,2020,,,1919549.0,53964.0,47558632,40361.7370659442,1134.6836048606276,10.73210335,Europe & Central Asia,High income
LKA,Sri Lanka,Asia,2020,,,41054.0,191.0,21832150,1880.4377947201717,8.748565761961144,4.06134748,South Asia,Lower middle income
SDN,Sudan,Africa,2020,,,24694.0,1520.0,46874200,526.8143242978012,32.427220091222885,3.00965381,Sub-Saharan Africa,Low income
SUR,Suriname,South America,2020,,,5880.0,119.0,618046,9513.85495577999,192.54230267649982,6.67584229,Latin America & Caribbean,Upper middle income
SWE,Sweden,Europe,2020,,,418129.0,9323.0,10549349,39635.526324894556,883.7512153593553,11.33296967,Europe & Central Asia,High income
CHE,Switzerland,Europe,2020,6382.0,,435319.0,7182.0,8740471,49804.981905437366,821.6948491677393,12.00404072,Europe & Central Asia,High income
SYR,Syria,Asia,2020,,,10932.0,669.0,22125242,494.0962905626071,30.236957408194677,3.71555972,Middle East & North Africa,Low income
TWN,Taiwan,Asia,2020,,,,,23893396,,,,,
